price,type,address,latitude,longitude,zone,photos,parking,amenities_nearby,bedrooms,bathrooms,size_interior,ownership_type,public_remarks,postal_code,historical_data,additional_features,listing_type
"$249,000",Single Family,"302 VILLAGE ON THE GR NW|Edmonton, Alberta T5A1H2",53.6031320607049,-113.441141339951,"[{'code': 'RSM h12', 'description': 'Small-Medium Scale Transition Residential'}]",['https://cdn.realtor.ca/listings/TS638499863855470000/reb10/highres/9/E4384429_1.jpg'],"['Attached Garage', 'Indoor', 'Parkade', 'Underground']","['Public Transit', 'Schools', 'Shopping']",3,2,121.2 m2,Condominium/Strata,"FULLY RENOVATED HIGHLY SECURE with 2 UNDERGROUND PARKING STALLS! Truly a rare find with 1300sqft of living space sitting on a beautiful and private green space!Walk directly from your car into your home with safe, gated underground parking, and into an amazing MODERN and STYLISH HOME like no other on the market. Fromhigh end appliances to sophisticated styling, the idea was to create something truly special. Everything in this home is renovated or upgraded to the highest of standards,including the new fireplace...a perfect touch. But beyond the style and design it's the quality upgrades; furnace and hot water tank, a modern kitchen with solid cabinets and premium appliances. Clean bright new bathrooms. Top floor laundry, new lighting, doors, flooring and windows throughout. Nothing cosmetic here, this was all aboutpassion and pride and design. The exterior has just underwent a massive renovation too! And perfectly located just across from Londonderry Mall, Londonderry Arena and M.E. LaZerte (31197956)",T5A1H2,"{'price_change_date': '', 'photo_change_date': '2024-04-29 3:19:45 PM'}",[],residential
"$249,000",Single Family,"11836 79 ST NW|Edmonton, Alberta T5B2K9",53.5714825160425,-113.462821784656,"[{'code': 'RM h23', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638484796101330000/reb10/highres/4/E4381644_1.jpg'],['See Remarks'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,85.05 m2,Freehold,"fully renovated this cute two-story house is located in East wood, 2 bedrooms plus a den or an office gives that additional private space that could be used as a guest bedroom. upon entry a nice sunny sunroom, is perfect for a morning coffee, the living room is spacious with an open concept brand new kitchen an appliance, this level offers an ensuite laundry, two-piece bathroom and a den. upstairs had two additional bedrooms with brand new carpeting plus a full washroom.  basement has a separate entrance, and another full washroom plus an additional laundry, electric panel, furnace, roof and water tank were upgraded just months ago. move in ready, close to all amenities and shopping. (31123326)",T5B2K9,"{'price_change_date': '2024-04-29 3:22:06 PM', 'photo_change_date': '2024-04-12 4:46:50 AM'}",[],residential
"$249,700",Single Family,"#807 10319 111 ST NW|Edmonton, Alberta T5K0A2",53.545361900001,-113.5116206,"[{'code': 'DC2', 'description': 'Site Specific Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638514883709870000/reb10/highres/8/E4384968_1.jpg'],"['Heated Garage', 'Parkade', 'Underground']","['Public Transit', 'Schools', 'Shopping']",2,1,66.82 m2,Condominium/Strata,"Live the Good Life in Downtown Edmonton! Embrace the excitement of urban living in this exceptional 2-bedroom condo, set to become even more convenient with the upcoming construction of a new LRT line! This concrete building offers a unique blend of modern luxury & unbeatable convenience. Enjoy sweeping views of Downtown Edmonton from your balcony with a storage room. The open-concept layout is flooded with natural light, and the primary bedroom provides direct balcony access to enjoy your morning coffee. Designed exclusively for adult living, offering a tranquil environment. Unwind & socialize in the dedicated recreation room. Be active without going out during the cold winter in the on-site Gym. Features A/C, 2 visitor parking stalls, a private Guest Suite, and secure heated underground parking. Situated in the downtown district, across the street from Grant McEwan University, just steps away from the city's best restaurants, ICE district, Roger's place, the LRT station, shops, entertainment, and more! (31216857)",T5K0A2,"{'price_change_date': '', 'photo_change_date': '2024-05-17 12:33:03 AM'}",[],residential
"$249,800",Single Family,"#2105 10011 123 ST NW NW|Edmonton, Alberta T5N1M9",53.5410732,-113.534440006885,"[{'code': 'DC1', 'description': 'Direct Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638500165691600000/reb10/highres/1/E4384571_1.jpg'],['Underground'],"['Park', 'Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",2,2,97.5 m2,Condominium/Strata,"FANTASTIC LOCATION AND GREAT VIEWS! This adult-only, no-pets high-rise condo is located just off of Jasper Avenue, and offers million dollar views of the city's gorgeous River Valley and Victoria Golf Course. The suite boasts an open-concept layout, perfect for entertaining friends, and family. The large kitchen opens up into the living area, which features oversized wall-to-wall windows giving the whole space an open, airy feeling. Unit has two good size bedrooms, and two full bathrooms, large closet.EXCELLENT features of this building include full use of the building's guest suite, party room, fitness room, and BBQ area. Also included is your own assigned, heated underground parking, an extra storage cage, and access to the building's onsite manager. LOCATED close to shopping, business, and River valley trails,U of A just accross  the River. (31200956)",T5N1M9,"{'price_change_date': '', 'photo_change_date': '2024-04-29 11:42:53 PM'}",[],residential
"$249,800",Single Family,"#309 10520 56 AV NW NW|Edmonton, Alberta T6H0X7",53.494059800001,-113.5008675,"[{'code': 'DC2', 'description': 'Site Specific Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638506135212700000/reb10/highres/8/E4385588_1.jpg'],"['Indoor', 'Heated Garage', 'Parkade', 'Underground']","['Park', 'Playground', 'Public Transit', 'Shopping']",2,2,85.72 m2,Condominium/Strata,"Near perfect beauty! In this well loved steel frame condo that will make for joyous living. It's super central location, great floor plan, gorgeous kitchen w/granite tops, 9 foot ceilings, security featues and two titled heated parking spots are some of it's pure attributes. There is a good sized balcony with BBQ hook up for fun in the summer that simply adds appeal. Escape the heat with much appreciated Air conditioning for our increasingly hot summers. Come see for yourself what this brilliant gem of home has to offer !! (31232869)",T6H0X7,"{'price_change_date': '', 'photo_change_date': '2024-05-06 9:32:05 PM'}",[],residential
"$249,888",Single Family,"#328 592 HOOKE RD NW|Edmonton, Alberta T5A5H2",53.584327300001,-113.3822661,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638494732252900000/reb10/highres/1/E4383451_1.jpg'],['Underground'],"['Park', 'Public Transit', 'Shopping']",2,2,136.21 m2,Condominium/Strata,"The home backs onto the Kennedale Ravine. Enjoy the lovely view 3rd Floor from your deck. This property has some of the following feature: Hardwood floors throughout, lots of natural light. The Bright and open, versatile Kitchen has four appliances. One extra that many apartment condos do not have is a separate den converted into a private dining room with French doors. With close to 1465 sq ft of living space, this is one of the larger apartment style condo that you will find. Spacious Primary Bedroom with walk-through-closet and 3 piece Ensuite (large walk in shower) Additional 2nd bedroom/office with hide a bed & a full main bath. You can also find an In suite laundry with a washer and dryer, BBQ gas hook up on the patio with BBQ and patio set. This awesome unit can be found in a 18+. The Amenities Room is a great place for gatherings in this friendly community & the complex has an excellent Management Company too. Comes with U/G parking stall # 82 with storage cage. (31172320)",T5A5H2,"{'price_change_date': '', 'photo_change_date': '2024-04-23 4:47:05 PM'}",[],residential
"$249,900",Single Family,"11245 89 ST NW|Edmonton, Alberta T5B3T3",53.5621733262061,-113.477982546033,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638494711016200000/reb10/highres/0/E4381550_1.jpg'],['See Remarks'],"['Public Transit', 'Schools', 'Shopping']",3,1,86.19 m2,Freehold,*Please note* property is sold as is where is at time of possession. No warranties or representations (31122012),T5B3T3,"{'price_change_date': '2024-05-02 10:52:00 PM', 'photo_change_date': '2024-04-23 4:11:43 PM'}",[],residential
"$249,900",Single Family,"#411 592 HOOKE RD NW|Edmonton, Alberta T5A5H2",53.5841489660589,-113.382223184656,"[{'code': 'RM h16', 'description': 'Medium Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638488614954300000/reb10/highres/0/E4381710_1.jpg'],"['Stall', 'Underground']",['Shopping'],2,2,111.71 m2,Condominium/Strata,"Panoramic views from this top floor premium suite with covered patio. Livingroom has huge windows to bring in lots of natural light.  Immaculate home with large kitchen and STAINLESS appliances, and large dining room. Large entranceway, tons of storage in home and insuite laundry. 2 large bedrooms and one offers a murphy bed if buyer wants. Enjoy coffee with the morning sun! One underground stall with storage room and one covered outside stall. This is a one of a kind luxury apartment and must be viewed.. (31125300)",T5A5H2,"{'price_change_date': '', 'photo_change_date': '2024-04-16 2:51:35 PM'}",[],residential
"$249,900",Single Family,"11322 96 ST NW|Edmonton, Alberta T5G1T3",53.5634126694853,-113.490349233101,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638482650872330000/reb10/highres/0/E4381050_1.jpg'],"['Detached Garage', 'Rear']","['Playground', 'Public Transit', 'Schools', 'Shopping']",3,1,101.31 m2,Freehold,"MUST SELL! (33'x 119' lot) 1200 + SQUARE FOOT BUNGALOW WITH A NEWER 22 X 23 GARAGE! SOLID CHARACTER HOME IN A GREAT LOCATION! RENT OR LIVE IN. 2 +1 BEDROOMS, 4 PCE BATH ROOM. MAIN FLOOR FEATURES FRONT PORCH, SPACIOUS LIVING ROOM, DINING ROOM, BIG OPEN KITCHEN WITH PATIO DOORS TO A 14 X 23  DECK FOR SUMMERTIME PARTIES, LAMINATE & TILE FLOORING THROUGH OUT. ONE YEAR OLD NEW FURNACE. H2O TANK, SHINGLES, SIDING & EVES ALL DONE IN THE PAST 6 YEARS! ELECTICAL & WINDOWS IN THE PAST 10 YEARS. BASEMENT HAS ONE BEDROOM, REC ROOM. NICE YARD & A DETACHED GARAGE. MINUTES TO DWN TOWN. CLOSE TO SCHOOLS LRT , HOSPITAL, AND ALL AMENITIES. BRING ALL OFFERS!! (31106269)",T5G1T3,"{'price_change_date': '2024-04-29 3:22:11 PM', 'photo_change_date': '2024-04-09 5:11:30 PM'}",[],residential
"$249,900",Multi-family,"9263 110A AV NW|Edmonton, Alberta T5H1J5",53.5591373742825,-113.485218069312,"[{'code': 'DC1', 'description': 'Direct Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638497395737200000/reb10/highres/1/E4384171_1.jpg'],[],[],,,1799 sqft,,"Welcome to an exceptional investment opportunity offering impressive returns! This meticulously maintained multifamily property features five bachelor suites with a den and boasts a stellar 10.3% capitalization rate (Cap Rate), making it a standout choice for savvy investors looking to maximize their ROI. 4 above ground suites with 1 in the basement. Completely upgraded electrical and plumbing, newer shingles in 2019, new hot water tank in 2023! Located in Central Edmonton in little Italy this great property is steps to public transportation and shopping! Single detached garage and additional parking pad complete this great property. Very low vacancy, one of the tenants has been in the building over 20 years. (31191754)",T5H1J5,"{'price_change_date': '', 'photo_change_date': '2024-04-26 6:46:13 PM'}",[],residential
"$249,900",Single Family,"209 10625 Kingsway NW NW|Edmonton, Alberta T5G2Z6",53.558690000001,-113.50407,"[{'code': 'MU h16 f3.5 cf', 'description': 'Mixed Use'}]",['https://cdn.realtor.ca/listings/TS638504308180500000/reb10/highres/8/E4385608_1.jpg'],['Underground'],[],2,3,126.28 m2,Condominium/Strata,"Central location, across from Kingsway Mall, short 5 minute drive to downtown  core. Spacious bright end unit, open concept. Tasteful colors throughout. Very  functional layout. Comes with a great kitchen, (lots of room for extra help). The two bedrooms are a great size, three bathrooms are very practical! Great spacious secure underground parking and storage available!  Unique concept for the Edmonton market, very appealing life style, also great  rental investment opportunity, with the size and layout of the unit. (31233184)",T5G2Z6,"{'price_change_date': '', 'photo_change_date': '2024-05-04 6:46:58 PM'}",[],residential
"$249,900",Single Family,"#402 4450 MCCRAE AV NW|Edmonton, Alberta T5E6S4",53.612488700001,-113.5132807,"[{'code': 'DC2', 'description': 'Site Specific Development Control Provision'}]",['https://cdn.realtor.ca/listings/TS638421436123400000/reb10/highres/3/E4371173_1.jpg'],"['Heated Garage', 'Underground']",['Shopping'],2,2,95.59 m2,Condominium/Strata,"Adult luxury living at its finest. Welcome to this gorgeous top floor condo with incredible soaring ceilings. The residence is 1028SF and includes heated underground parking and a storage cage. Greeted by a large entry way and the laundry room to your left when walking into the condo. On the other side is a huge main bathroom with stand up shower. Next, walking into the bright kitchen and living area boasting vaulted ceilings. The kitchen has beautiful wood cabinets, appliances that are like new and it leads into the large walk-in pantry. The primary bedroom would easily fit a king bed and leads into another large washroom through the dual walk through closet. The second bedroom is perfect for a hobby room or guests. The condo building is immaculately maintained and has amazing amenities; first floor social room with scheduled events, second floor fitness center, third floor library/puzzle room, and on the fourth floor there is a guest suite that can be rented for visiting family. Move in ready! (30829481)",T5E6S4,"{'price_change_date': '2024-04-26 12:51:22 AM', 'photo_change_date': '2024-01-29 9:46:52 PM'}",[],residential
